unemployment,population_density,avg_salary,public_safety_exp,education_exp,migration_balance,tourism_usage,inflation,year,unit,predicted_crime,scenario
4.0,154.9,10018.71,359213426.01,2671818473.412,7355.0,49.4,103.8,2026,Mazowieckie,21.72188738095237,education_exp_x1.2
4.0,154.9,10018.71,359213426.01,2671818473.412,7355.0,49.4,103.8,2027,Mazowieckie,21.72188738095237,education_exp_x1.2
4.0,154.9,10018.71,359213426.01,2671818473.412,7355.0,49.4,103.8,2028,Mazowieckie,21.72188738095237,education_exp_x1.2
4.0,154.9,10018.71,359213426.01,2671818473.412,7355.0,49.4,103.8,2029,Mazowieckie,21.72188738095237,education_exp_x1.2
4.0,154.9,10018.71,359213426.01,2226515394.51,5884.0,49.4,103.8,2025,Mazowieckie,21.55241007936507,migration_balance_x0.8
4.0,154.9,10018.71,359213426.01,2226515394.51,5884.0,49.4,103.8,2026,Mazowieckie,21.55241007936507,migration_balance_x0.8
4.0,154.9,10018.71,359213426.01,2226515394.51,5884.0,49.4,103.8,2027,Mazowieckie,21.55241007936507,migration_balance_x0.8
4.0,154.9,10018.71,359213426.01,2226515394.51,5884.0,49.4,103.8,2028,Mazowieckie,21.55241007936507,migration_balance_x0.8
4.0,154.9,10018.71,359213426.01,2226515394.51,5884.0,49.4,103.8,2029,Mazowieckie,21.55241007936507,migration_balance_x0.8
4.0,154.9,10018.71,359213426.01,2226515394.51,8826.0,49.4,103.8,2025,Mazowieckie,21.992064126984115,migration_balance_x1.2
4.0,154.9,10018.71,359213426.01,2226515394.51,8826.0,49.4,103.8,2026,Mazowieckie,21.992064126984115,migration_balance_x1.2
4.0,154.9,10018.71,359213426.01,2226515394.51,8826.0,49.4,103.8,2027,Mazowieckie,21.992064126984115,migration_balance_x1.2
4.0,154.9,10018.71,359213426.01,2226515394.51,8826.0,49.4,103.8,2028,Mazowieckie,21.992064126984115,migration_balance_x1.2
4.0,154.9,10018.71,359213426.01,2226515394.51,8826.0,49.4,103.8,2029,Mazowieckie,21.992064126984115,migration_balance_x1.2
4.0,154.9,10018.71,359213426.01,2226515394.51,7355.0,39.52,103.8,2025,Mazowieckie,21.843455952380943,tourism_usage_x0.8
4.0,154.9,10018.71,359213426.01,2226515394.51,7355.0,39.52,103.8,2026,Mazowieckie,21.843455952380943,tourism_usage_x0.8
4.0,154.9,10018.71,359213426.01,2226515394.51,7355.0,39.52,103.8,2027,Mazowieckie,21.843455952380943,tourism_usage_x0.8
4.0,154.9,10018.71,359213426.01,2226515394.51,7355.0,39.52,103.8,2028,Mazowieckie,21.843455952380943,tourism_usage_x0.8
4.0,154.9,10018.71,359213426.01,2226515394.51,7355.0,39.52,103.8,2029,Mazowieckie,21.843455952380943,tourism_usage_x0.8
4.0,154.9,10018.71,359213426.01,2226515394.51,7355.0,59.279999999999994,103.8,2025,Mazowieckie,21.50342595238094,tourism_usage_x1.2
4.0,154.9,10018.71,359213426.01,2226515394.51,7355.0,59.279999999999994,103.8,2026,Mazowieckie,21.50342595238094,tourism_usage_x1.2
4.0,154.9,10018.71,359213426.01,2226515394.51,7355.0,59.279999999999994,103.8,2027,Mazowieckie,21.50342595238094,tourism_usage_x1.2
4.0,154.9,10018.71,359213426.01,2226515394.51,7355.0,59.279999999999994,103.8,2028,Mazowieckie,21.50342595238094,tourism_usage_x1.2
4.0,154.9,10018.71,359213426.01,2226515394.51,7355.0,59.279999999999994,103.8,2029,Mazowieckie,21.50342595238094,tourism_usage_x1.2
4.0,154.9,10018.71,359213426.01,2226515394.51,7355.0,49.4,83.04,2025,Mazowieckie,21.550048492063482,inflation_x0.8
4.0,154.9,10018.71,359213426.01,2226515394.51,7355.0,49.4,83.04,2026,Mazowieckie,21.550048492063482,inflation_x0.8
4.0,154.9,10018.71,359213426.01,2226515394.51,7355.0,49.4,83.04,2027,Mazowieckie,21.550048492063482,inflation_x0.8
4.0,154.9,10018.71,359213426.01,2226515394.51,7355.0,49.4,83.04,2028,Mazowieckie,21.550048492063482,inflation_x0.8
4.0,154.9,10018.71,359213426.01,2226515394.51,7355.0,49.4,83.04,2029,Mazowieckie,21.550048492063482,inflation_x0.8
4.0,154.9,10018.71,359213426.01,2226515394.51,7355.0,49.4,124.55999999999999,2025,Mazowieckie,22.002145476190464,inflation_x1.2
4.0,154.9,10018.71,359213426.01,2226515394.51,7355.0,49.4,124.55999999999999,2026,Mazowieckie,22.002145476190464,inflation_x1.2
4.0,154.9,10018.71,359213426.01,2226515394.51,7355.0,49.4,124.55999999999999,2027,Mazowieckie,22.002145476190464,inflation_x1.2
4.0,154.9,10018.71,359213426.01,2226515394.51,7355.0,49.4,124.55999999999999,2028,Mazowieckie,22.002145476190464,inflation_x1.2
4.0,154.9,10018.71,359213426.01,2226515394.51,7355.0,49.4,124.55999999999999,2029,Mazowieckie,22.002145476190464,inflation_x1.2
4.2,225.8,8818.71,342078501.99,1534442809.85,3230.0,50.7,104.2,2025,Małopolskie,23.481500515873016,Base_Scenario_Unchanged
4.2,225.8,8818.71,342078501.99,1534442809.85,3230.0,50.7,104.2,2026,Małopolskie,23.481500515873016,Base_Scenario_Unchanged
4.2,225.8,8818.71,342078501.99,1534442809.85,3230.0,50.7,104.2,2027,Małopolskie,23.481500515873016,Base_Scenario_Unchanged
4.2,225.8,8818.71,342078501.99,1534442809.85,3230.0,50.7,104.2,2028,Małopolskie,23.481500515873016,Base_Scenario_Unchanged
4.2,225.8,8818.71,342078501.99,1534442809.85,3230.0,50.7,104.2,2029,Małopolskie,23.481500515873016,Base_Scenario_Unchanged
3.3600000000000003,225.8,8818.71,342078501.99,1534442809.85,3230.0,50.7,104.2,2025,Małopolskie,23.53310051587302,unemployment_x0.8
3.3600000000000003,225.8,8818.71,342078501.99,1534442809.85,3230.0,50.7,104.2,2026,Małopolskie,23.53310051587302,unemployment_x0.8
3.3600000000000003,225.8,8818.71,342078501.99,1534442809.85,3230.0,50.7,104.2,2027,Małopolskie,23.53310051587302,unemployment_x0.8
3.3600000000000003,225.8,8818.71,342078501.99,1534442809.85,3230.0,50.7,104.2,2028,Małopolskie,23.53310051587302,unemployment_x0.8
3.3600000000000003,225.8,8818.71,342078501.99,1534442809.85,3230.0,50.7,104.2,2029,Małopolskie,23.53310051587302,unemployment_x0.8
5.04,225.8,8818.71,342078501.99,1534442809.85,3230.0,50.7,104.2,2025,Małopolskie,23.298602182539682,unemployment_x1.2
5.04,225.8,8818.71,342078501.99,1534442809.85,3230.0,50.7,104.2,2026,Małopolskie,23.298602182539682,unemployment_x1.2
5.04,225.8,8818.71,342078501.99,1534442809.85,3230.0,50.7,104.2,2027,Małopolskie,23.298602182539682,unemployment_x1.2
5.04,225.8,8818.71,342078501.99,1534442809.85,3230.0,50.7,104.2,2028,Małopolskie,23.298602182539682,unemployment_x1.2
5.04,225.8,8818.71,342078501.99,1534442809.85,3230.0,50.7,104.2,2029,Małopolskie,23.298602182539682,unemployment_x1.2
4.2,180.64000000000001,8818.71,342078501.99,1534442809.85,3230.0,50.7,104.2,2025,Małopolskie,27.244019801587296,population_density_x0.8
4.2,180.64000000000001,8818.71,342078501.99,1534442809.85,3230.0,50.7,104.2,2026,Małopolskie,27.244019801587296,population_density_x0.8
4.2,180.64000000000001,8818.71,342078501.99,1534442809.85,3230.0,50.7,104.2,2027,Małopolskie,27.244019801587296,population_density_x0.8
4.2,180.64000000000001,8818.71,342078501.99,1534442809.85,3230.0,50.7,104.2,2028,Małopolskie,27.244019801587296,population_density_x0.8
4.2,180.64000000000001,8818.71,342078501.99,1534442809.85,3230.0,50.7,104.2,2029,Małopolskie,27.244019801587296,population_density_x0.8
4.2,270.96,8818.71,342078501.99,1534442809.85,3230.0,50.7,104.2,2025,Małopolskie,23.12151690476191,population_density_x1.2
4.2,270.96,8818.71,342078501.99,1534442809.85,3230.0,50.7,104.2,2026,Małopolskie,23.12151690476191,population_density_x1.2
4.2,270.96,8818.71,342078501.99,1534442809.85,3230.0,50.7,104.2,2027,Małopolskie,23.12151690476191,population_density_x1.2
4.2,270.96,8818.71,342078501.99,1534442809.85,3230.0,50.7,104.2,2028,Małopolskie,23.12151690476191,population_density_x1.2
4.2,270.96,8818.71,342078501.99,1534442809.85,3230.0,50.7,104.2,2029,Małopolskie,23.12151690476191,population_density_x1.2
4.2,225.8,7054.968,342078501.99,1534442809.85,3230.0,50.7,104.2,2025,Małopolskie,23.45718051587302,avg_salary_x0.8
4.2,225.8,7054.968,342078501.99,1534442809.85,3230.0,50.7,104.2,2026,Małopolskie,23.45718051587302,avg_salary_x0.8
4.2,225.8,7054.968,342078501.99,1534442809.85,3230.0,50.7,104.2,2027,Małopolskie,23.45718051587302,avg_salary_x0.8
4.2,225.8,7054.968,342078501.99,1534442809.85,3230.0,50.7,104.2,2028,Małopolskie,23.45718051587302,avg_salary_x0.8
4.2,225.8,7054.968,342078501.99,1534442809.85,3230.0,50.7,104.2,2029,Małopolskie,23.45718051587302,avg_salary_x0.8
4.2,225.8,10582.452,342078501.99,1534442809.85,3230.0,50.7,104.2,2025,Małopolskie,23.481500515873016,avg_salary_x1.2
4.2,225.8,10582.452,342078501.99,1534442809.85,3230.0,50.7,104.2,2026,Małopolskie,23.481500515873016,avg_salary_x1.2
4.2,225.8,10582.452,342078501.99,1534442809.85,3230.0,50.7,104.2,2027,Małopolskie,23.481500515873016,avg_salary_x1.2
4.2,225.8,10582.452,342078501.99,1534442809.85,3230.0,50.7,104.2,2028,Małopolskie,23.481500515873016,avg_salary_x1.2
4.2,225.8,10582.452,342078501.99,1534442809.85,3230.0,50.7,104.2,2029,Małopolskie,23.481500515873016,avg_salary_x1.2
4.2,225.8,8818.71,273662801.592,1534442809.85,3230.0,50.7,104.2,2025,Małopolskie,23.481500515873016,public_safety_exp_x0.8
4.2,225.8,8818.71,273662801.592,1534442809.85,3230.0,50.7,104.2,2026,Małopolskie,23.481500515873016,public_safety_exp_x0.8
4.2,225.8,8818.71,273662801.592,1534442809.85,3230.0,50.7,104.2,2027,Małopolskie,23.481500515873016,public_safety_exp_x0.8
4.2,225.8,8818.71,273662801.592,1534442809.85,3230.0,50.7,104.2,2028,Małopolskie,23.481500515873016,public_safety_exp_x0.8
4.2,225.8,8818.71,273662801.592,1534442809.85,3230.0,50.7,104.2,2029,Małopolskie,23.481500515873016,public_safety_exp_x0.8
4.2,225.8,8818.71,410494202.388,1534442809.85,3230.0,50.7,104.2,2025,Małopolskie,23.481500515873016,public_safety_exp_x1.2
4.2,225.8,8818.71,410494202.388,1534442809.85,3230.0,50.7,104.2,2026,Małopolskie,23.481500515873016,public_safety_exp_x1.2
4.2,225.8,8818.71,410494202.388,1534442809.85,3230.0,50.7,104.2,2027,Małopolskie,23.481500515873016,public_safety_exp_x1.2
4.2,225.8,8818.71,410494202.388,1534442809.85,3230.0,50.7,104.2,2028,Małopolskie,23.481500515873016,public_safety_exp_x1.2
4.2,225.8,8818.71,410494202.388,1534442809.85,3230.0,50.7,104.2,2029,Małopolskie,23.481500515873016,public_safety_exp_x1.2
4.2,225.8,8818.71,342078501.99,1227554247.8799999,3230.0,50.7,104.2,2025,Małopolskie,23.37651837301588,education_exp_x0.8
4.2,225.8,8818.71,342078501.99,1227554247.8799999,3230.0,50.7,104.2,2026,Małopolskie,23.37651837301588,education_exp_x0.8
4.2,225.8,8818.71,342078501.99,1227554247.8799999,3230.0,50.7,104.2,2027,Małopolskie,23.37651837301588,education_exp_x0.8
4.2,225.8,8818.71,342078501.99,1227554247.8799999,3230.0,50.7,104.2,2028,Małopolskie,23.37651837301588,education_exp_x0.8
4.2,225.8,8818.71,342078501.99,1227554247.8799999,3230.0,50.7,104.2,2029,Małopolskie,23.37651837301588,education_exp_x0.8
4.2,225.8,8818.71,342078501.99,1841331371.82,3230.0,50.7,104.2,2025,Małopolskie,23.481500515873016,education_exp_x1.2
4.2,225.8,8818.71,342078501.99,1841331371.82,3230.0,50.7,104.2,2026,Małopolskie,23.481500515873016,education_exp_x1.2
4.2,225.8,8818.71,342078501.99,1841331371.82,3230.0,50.7,104.2,2027,Małopolskie,23.481500515873016,education_exp_x1.2
4.2,225.8,8818.71,342078501.99,1841331371.82,3230.0,50.7,104.2,2028,Małopolskie,23.481500515873016,education_exp_x1.2
4.2,225.8,8818.71,342078501.99,1841331371.82,3230.0,50.7,104.2,2029,Małopolskie,23.481500515873016,education_exp_x1.2
4.2,225.8,8818.71,342078501.99,1534442809.85,2584.0,50.7,104.2,2025,Małopolskie,23.481500515873016,migration_balance_x0.8
4.2,225.8,8818.71,342078501.99,1534442809.85,2584.0,50.7,104.2,2026,Małopolskie,23.481500515873016,migration_balance_x0.8
4.2,225.8,8818.71,342078501.99,1534442809.85,2584.0,50.7,104.2,2027,Małopolskie,23.481500515873016,migration_balance_x0.8
4.2,225.8,8818.71,342078501.99,1534442809.85,2584.0,50.7,104.2,2028,Małopolskie,23.481500515873016,migration_balance_x0.8
4.2,225.8,8818.71,342078501.99,1534442809.85,2584.0,50.7,104.2,2029,Małopolskie,23.481500515873016,migration_balance_x0.8
4.2,225.8,8818.71,342078501.99,1534442809.85,3876.0,50.7,104.2,2025,Małopolskie,23.481500515873016,migration_balance_x1.2
4.2,225.8,8818.71,342078501.99,1534442809.85,3876.0,50.7,104.2,2026,Małopolskie,23.481500515873016,migration_balance_x1.2
4.2,225.8,8818.71,342078501.99,1534442809.85,3876.0,50.7,104.2,2027,Małopolskie,23.481500515873016,migration_balance_x1.2
4.2,225.8,8818.71,342078501.99,1534442809.85,3876.0,50.7,104.2,2028,Małopolskie,23.481500515873016,migration_balance_x1.2
4.2,225.8,8818.71,342078501.99,1534442809.85,3876.0,50.7,104.2,2029,Małopolskie,23.481500515873016,migration_balance_x1.2
4.2,225.8,8818.71,342078501.99,1534442809.85,3230.0,40.56,104.2,2025,Małopolskie,22.187861179653677,tourism_usage_x0.8
4.2,225.8,8818.71,342078501.99,1534442809.85,3230.0,40.56,104.2,2026,Małopolskie,22.187861179653677,tourism_usage_x0.8
4.2,225.8,8818.71,342078501.99,1534442809.85,3230.0,40.56,104.2,2027,Małopolskie,22.187861179653677,tourism_usage_x0.8
4.2,225.8,8818.71,342078501.99,1534442809.85,3230.0,40.56,104.2,2028,Małopolskie,22.187861179653677,tourism_usage_x0.8
4.2,225.8,8818.71,342078501.99,1534442809.85,3230.0,40.56,104.2,2029,Małopolskie,22.187861179653677,tourism_usage_x0.8
4.2,225.8,8818.71,342078501.99,1534442809.85,3230.0,60.84,104.2,2025,Małopolskie,23.481500515873016,tourism_usage_x1.2
4.2,225.8,8818.71,342078501.99,1534442809.85,3230.0,60.84,104.2,2026,Małopolskie,23.481500515873016,tourism_usage_x1.2
4.2,225.8,8818.71,342078501.99,1534442809.85,3230.0,60.84,104.2,2027,Małopolskie,23.481500515873016,tourism_usage_x1.2
4.2,225.8,8818.71,342078501.99,1534442809.85,3230.0,60.84,104.2,2028,Małopolskie,23.481500515873016,tourism_usage_x1.2
4.2,225.8,8818.71,342078501.99,1534442809.85,3230.0,60.84,104.2,2029,Małopolskie,23.481500515873016,tourism_usage_x1.2
4.2,225.8,8818.71,342078501.99,1534442809.85,3230.0,50.7,83.36000000000001,2025,Małopolskie,23.243426111111116,inflation_x0.8
4.2,225.8,8818.71,342078501.99,1534442809.85,3230.0,50.7,83.36000000000001,2026,Małopolskie,23.243426111111116,inflation_x0.8
4.2,225.8,8818.71,342078501.99,1534442809.85,3230.0,50.7,83.36000000000001,2027,Małopolskie,23.243426111111116,inflation_x0.8
4.2,225.8,8818.71,342078501.99,1534442809.85,3230.0,50.7,83.36000000000001,2028,Małopolskie,23.243426111111116,inflation_x0.8
4.2,225.8,8818.71,342078501.99,1534442809.85,3230.0,50.7,83.36000000000001,2029,Małopolskie,23.243426111111116,inflation_x0.8
4.2,225.8,8818.71,342078501.99,1534442809.85,3230.0,50.7,125.03999999999999,2025,Małopolskie,23.16526170634921,inflation_x1.2
4.2,225.8,8818.71,342078501.99,1534442809.85,3230.0,50.7,125.03999999999999,2026,Małopolskie,23.16526170634921,inflation_x1.2
4.2,225.8,8818.71,342078501.99,1534442809.85,3230.0,50.7,125.03999999999999,2027,Małopolskie,23.16526170634921,inflation_x1.2
4.2,225.8,8818.71,342078501.99,1534442809.85,3230.0,50.7,125.03999999999999,2028,Małopolskie,23.16526170634921,inflation_x1.2
4.2,225.8,8818.71,342078501.99,1534442809.85,3230.0,50.7,125.03999999999999,2029,Małopolskie,23.16526170634921,inflation_x1.2
5.9,98.8,7958.35,124741650.6,587136992.42,-77.0,35.3,102.8,2025,Opolskie,17.099885912698415,Base_Scenario_Unchanged
5.9,98.8,7958.35,124741650.6,587136992.42,-77.0,35.3,102.8,2026,Opolskie,17.099885912698415,Base_Scenario_Unchanged
5.9,98.8,7958.35,124741650.6,587136992.42,-77.0,35.3,102.8,2027,Opolskie,17.099885912698415,Base_Scenario_Unchanged
5.9,98.8,7958.35,124741650.6,587136992.42,-77.0,35.3,102.8,2028,Opolskie,17.099885912698415,Base_Scenario_Unchanged
5.9,98.8,7958.35,124741650.6,587136992.42,-77.0,35.3,102.8,2029,Opolskie,17.099885912698415,Base_Scenario_Unchanged
4.720000000000001,98.8,7958.35,124741650.6,587136992.42,-77.0,35.3,102.8,2025,Opolskie,17.099885912698415,unemployment_x0.8
4.720000000000001,98.8,7958.35,124741650.6,587136992.42,-77.0,35.3,102.8,2026,Opolskie,17.099885912698415,unemployment_x0.8
4.720000000000001,98.8,7958.35,124741650.6,587136992.42,-77.0,35.3,102.8,2027,Opolskie,17.099885912698415,unemployment_x0.8
4.720000000000001,98.8,7958.35,124741650.6,587136992.42,-77.0,35.3,102.8,2028,Opolskie,17.099885912698415,unemployment_x0.8
4.720000000000001,98.8,7958.35,124741650.6,587136992.42,-77.0,35.3,102.8,2029,Opolskie,17.099885912698415,unemployment_x0.8
7.08,98.8,7958.35,124741650.6,587136992.42,-77.0,35.3,102.8,2025,Opolskie,17.149295912698413,unemployment_x1.2
7.08,98.8,7958.35,124741650.6,587136992.42,-77.0,35.3,102.8,2026,Opolskie,17.149295912698413,unemployment_x1.2
7.08,98.8,7958.35,124741650.6,587136992.42,-77.0,35.3,102.8,2027,Opolskie,17.149295912698413,unemployment_x1.2
7.08,98.8,7958.35,124741650.6,587136992.42,-77.0,35.3,102.8,2028,Opolskie,17.149295912698413,unemployment_x1.2
7.08,98.8,7958.35,124741650.6,587136992.42,-77.0,35.3,102.8,2029,Opolskie,17.149295912698413,unemployment_x1.2
5.9,79.04,7958.35,124741650.6,587136992.42,-77.0,35.3,102.8,2025,Opolskie,17.099885912698415,population_density_x0.8
5.9,79.04,7958.35,124741650.6,587136992.42,-77.0,35.3,102.8,2026,Opolskie,17.099885912698415,population_density_x0.8
5.9,79.04,7958.35,124741650.6,587136992.42,-77.0,35.3,102.8,2027,Opolskie,17.099885912698415,population_density_x0.8
5.9,79.04,7958.35,124741650.6,587136992.42,-77.0,35.3,102.8,2028,Opolskie,17.099885912698415,population_density_x0.8
5.9,79.04,7958.35,124741650.6,587136992.42,-77.0,35.3,102.8,2029,Opolskie,17.099885912698415,population_density_x0.8
5.9,118.55999999999999,7958.35,124741650.6,587136992.42,-77.0,35.3,102.8,2025,Opolskie,22.5863226984127,population_density_x1.2
5.9,118.55999999999999,7958.35,124741650.6,587136992.42,-77.0,35.3,102.8,2026,Opolskie,22.5863226984127,population_density_x1.2
5.9,118.55999999999999,7958.35,124741650.6,587136992.42,-77.0,35.3,102.8,2027,Opolskie,22.5863226984127,population_density_x1.2
5.9,118.55999999999999,7958.35,124741650.6,587136992.42,-77.0,35.3,102.8,2028,Opolskie,22.5863226984127,population_density_x1.2
5.9,118.55999999999999,7958.35,124741650.6,587136992.42,-77.0,35.3,102.8,2029,Opolskie,22.5863226984127,population_density_x1.2
5.9,98.8,6366.68,124741650.6,587136992.42,-77.0,35.3,102.8,2025,Opolskie,17.099885912698415,avg_salary_x0.8
5.9,98.8,6366.68,124741650.6,587136992.42,-77.0,35.3,102.8,2026,Opolskie,17.099885912698415,avg_salary_x0.8
5.9,98.8,6366.68,124741650.6,587136992.42,-77.0,35.3,102.8,2027,Opolskie,17.099885912698415,avg_salary_x0.8
5.9,98.8,6366.68,124741650.6,587136992.42,-77.0,35.3,102.8,2028,Opolskie,17.099885912698415,avg_salary_x0.8
5.9,98.8,6366.68,124741650.6,587136992.42,-77.0,35.3,102.8,2029,Opolskie,17.099885912698415,avg_salary_x0.8
5.9,98.8,9550.02,124741650.6,587136992.42,-77.0,35.3,102.8,2025,Opolskie,17.099885912698415,avg_salary_x1.2
5.9,98.8,9550.02,124741650.6,587136992.42,-77.0,35.3,102.8,2026,Opolskie,17.099885912698415,avg_salary_x1.2
5.9,98.8,9550.02,124741650.6,587136992.42,-77.0,35.3,102.8,2027,Opolskie,17.099885912698415,avg_salary_x1.2
5.9,98.8,9550.02,124741650.6,587136992.42,-77.0,35.3,102.8,2028,Opolskie,17.099885912698415,avg_salary_x1.2
5.9,98.8,9550.02,124741650.6,587136992.42,-77.0,35.3,102.8,2029,Opolskie,17.099885912698415,avg_salary_x1.2
5.9,98.8,7958.35,99793320.48,587136992.42,-77.0,35.3,102.8,2025,Opolskie,17.099885912698415,public_safety_exp_x0.8
5.9,98.8,7958.35,99793320.48,587136992.42,-77.0,35.3,102.8,2026,Opolskie,17.099885912698415,public_safety_exp_x0.8
5.9,98.8,7958.35,99793320.48,587136992.42,-77.0,35.3,102.8,2027,Opolskie,17.099885912698415,public_safety_exp_x0.8
5.9,98.8,7958.35,99793320.48,587136992.42,-77.0,35.3,102.8,2028,Opolskie,17.099885912698415,public_safety_exp_x0.8
5.9,98.8,7958.35,99793320.48,587136992.42,-77.0,35.3,102.8,2029,Opolskie,17.099885912698415,public_safety_exp_x0.8
5.9,98.8,7958.35,149689980.72,587136992.42,-77.0,35.3,102.8,2025,Opolskie,17.099885912698415,public_safety_exp_x1.2
5.9,98.8,7958.35,149689980.72,587136992.42,-77.0,35.3,102.8,2026,Opolskie,17.099885912698415,public_safety_exp_x1.2
5.9,98.8,7958.35,149689980.72,587136992.42,-77.0,35.3,102.8,2027,Opolskie,17.099885912698415,public_safety_exp_x1.2
5.9,98.8,7958.35,149689980.72,587136992.42,-77.0,35.3,102.8,2028,Opolskie,17.099885912698415,public_safety_exp_x1.2
5.9,98.8,7958.35,149689980.72,587136992.42,-77.0,35.3,102.8,2029,Opolskie,17.099885912698415,public_safety_exp_x1.2
5.9,98.8,7958.35,124741650.6,469709593.936,-77.0,35.3,102.8,2025,Opolskie,17.099885912698415,education_exp_x0.8
5.9,98.8,7958.35,124741650.6,469709593.936,-77.0,35.3,102.8,2026,Opolskie,17.099885912698415,education_exp_x0.8
5.9,98.8,7958.35,124741650.6,469709593.936,-77.0,35.3,102.8,2027,Opolskie,17.099885912698415,education_exp_x0.8
5.9,98.8,7958.35,124741650.6,469709593.936,-77.0,35.3,102.8,2028,Opolskie,17.099885912698415,education_exp_x0.8
5.9,98.8,7958.35,124741650.6,469709593.936,-77.0,35.3,102.8,2029,Opolskie,17.099885912698415,education_exp_x0.8
5.9,98.8,7958.35,124741650.6,704564390.9039999,-77.0,35.3,102.8,2025,Opolskie,17.099885912698415,education_exp_x1.2
5.9,98.8,7958.35,124741650.6,704564390.9039999,-77.0,35.3,102.8,2026,Opolskie,17.099885912698415,education_exp_x1.2
5.9,98.8,7958.35,124741650.6,704564390.9039999,-77.0,35.3,102.8,2027,Opolskie,17.099885912698415,education_exp_x1.2
5.9,98.8,7958.35,124741650.6,704564390.9039999,-77.0,35.3,102.8,2028,Opolskie,17.099885912698415,education_exp_x1.2
5.9,98.8,7958.35,124741650.6,704564390.9039999,-77.0,35.3,102.8,2029,Opolskie,17.099885912698415,education_exp_x1.2
5.9,98.8,7958.35,124741650.6,587136992.42,-61.6,35.3,102.8,2025,Opolskie,17.099885912698415,migration_balance_x0.8
5.9,98.8,7958.35,124741650.6,587136992.42,-61.6,35.3,102.8,2026,Opolskie,17.099885912698415,migration_balance_x0.8
5.9,98.8,7958.35,124741650.6,587136992.42,-61.6,35.3,102.8,2027,Opolskie,17.099885912698415,migration_balance_x0.8
5.9,98.8,7958.35,124741650.6,587136992.42,-61.6,35.3,102.8,2028,Opolskie,17.099885912698415,migration_balance_x0.8
5.9,98.8,7958.35,124741650.6,587136992.42,-61.6,35.3,102.8,2029,Opolskie,17.099885912698415,migration_balance_x0.8
5.9,98.8,7958.35,124741650.6,587136992.42,-92.39999999999999,35.3,102.8,2025,Opolskie,17.099885912698415,migration_balance_x1.2
5.9,98.8,7958.35,124741650.6,587136992.42,-92.39999999999999,35.3,102.8,2026,Opolskie,17.099885912698415,migration_balance_x1.2
5.9,98.8,7958.35,124741650.6,587136992.42,-92.39999999999999,35.3,102.8,2027,Opolskie,17.099885912698415,migration_balance_x1.2
5.9,98.8,7958.35,124741650.6,587136992.42,-92.39999999999999,35.3,102.8,2028,Opolskie,17.099885912698415,migration_balance_x1.2
5.9,98.8,7958.35,124741650.6,587136992.42,-92.39999999999999,35.3,102.8,2029,Opolskie,17.099885912698415,migration_balance_x1.2
5.9,98.8,7958.35,124741650.6,587136992.42,-77.0,28.24,102.8,2025,Opolskie,17.099885912698415,tourism_usage_x0.8
5.9,98.8,7958.35,124741650.6,587136992.42,-77.0,28.24,102.8,2026,Opolskie,17.099885912698415,tourism_usage_x0.8
5.9,98.8,7958.35,124741650.6,587136992.42,-77.0,28.24,102.8,2027,Opolskie,17.099885912698415,tourism_usage_x0.8
5.9,98.8,7958.35,124741650.6,587136992.42,-77.0,28.24,102.8,2028,Opolskie,17.099885912698415,tourism_usage_x0.8
5.9,98.8,7958.35,124741650.6,587136992.42,-77.0,28.24,102.8,2029,Opolskie,17.099885912698415,tourism_usage_x0.8
5.9,98.8,7958.35,124741650.6,587136992.42,-77.0,42.35999999999999,102.8,2025,Opolskie,17.099885912698415,tourism_usage_x1.2
5.9,98.8,7958.35,124741650.6,587136992.42,-77.0,42.35999999999999,102.8,2026,Opolskie,17.099885912698415,tourism_usage_x1.2
5.9,98.8,7958.35,124741650.6,587136992.42,-77.0,42.35999999999999,102.8,2027,Opolskie,17.099885912698415,tourism_usage_x1.2
5.9,98.8,7958.35,124741650.6,587136992.42,-77.0,42.35999999999999,102.8,2028,Opolskie,17.099885912698415,tourism_usage_x1.2
5.9,98.8,7958.35,124741650.6,587136992.42,-77.0,42.35999999999999,102.8,2029,Opolskie,17.099885912698415,tourism_usage_x1.2
5.9,98.8,7958.35,124741650.6,587136992.42,-77.0,35.3,82.24000000000001,2025,Opolskie,17.468147579365084,inflation_x0.8
5.9,98.8,7958.35,124741650.6,587136992.42,-77.0,35.3,82.24000000000001,2026,Opolskie,17.468147579365084,inflation_x0.8
5.9,98.8,7958.35,124741650.6,587136992.42,-77.0,35.3,82.24000000000001,2027,Opolskie,17.468147579365084,inflation_x0.8
5.9,98.8,7958.35,124741650.6,587136992.42,-77.0,35.3,82.24000000000001,2028,Opolskie,17.468147579365084,inflation_x0.8
5.9,98.8,7958.35,124741650.6,587136992.42,-77.0,35.3,82.24000000000001,2029,Opolskie,17.468147579365084,inflation_x0.8
5.9,98.8,7958.35,124741650.6,587136992.42,-77.0,35.3,123.35999999999999,2025,Opolskie,17.099885912698415,inflation_x1.2
5.9,98.8,7958.35,124741650.6,587136992.42,-77.0,35.3,123.35999999999999,2026,Opolskie,17.099885912698415,inflation_x1.2
5.9,98.8,7958.35,124741650.6,587136992.42,-77.0,35.3,123.35999999999999,2027,Opolskie,17.099885912698415,inflation_x1.2
5.9,98.8,7958.35,124741650.6,587136992.42,-77.0,35.3,123.35999999999999,2028,Opolskie,17.099885912698415,inflation_x1.2
